cod_pedido,cod_articulo,nombre_articulo,nucleo,grosor,firmeza,sexo,altura,peso,imc,valoracion,molestias_antes,molestias_despues,duerme_en_pareja
8757,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.670,65.000,23.000,5.000,0,0,1
8757,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.740,72.000,24.000,5.000,0,0,1
8764,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.650,80.000,29.000,5.000,1,1,0
9198,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.680,74.000,26.000,4.000,0,0,1
9198,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.700,83.000,29.000,1.000,0,1,1
9247,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.650,70.000,26.000,5.000,0,0,1
9247,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.750,72.000,24.000,5.000,0,0,1
11307,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.900,85.000,24.000,4.000,1,1,0
11507,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.600,55.000,21.000,4.000,0,0,1
11507,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.750,70.000,23.000,4.000,0,0,1
14130,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.630,60.000,23.000,4.000,0,0,0
16915,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.700,60.000,21.000,5.000,1,0,0
25022,813,Ensacado Basic,muelles Ensacados,26 cm,4,hombre,1.700,80.000,28.000,5.000,0,0,0
26454,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.700,65.000,22.000,5.000,1,0,0
29403,813,Ensacado Basic,muelles Ensacados,26 cm,4,mujer,1.600,90.000,35.000,5.000,1,0,0
12461,897,Ensacado Soft,muelles Ensacados,26 cm,3,hombre,1.820,72.000,22.000,5.000,0,0,0
12989,897,Ensacado Soft,muelles Ensacados,26 cm,3,hombre,1.710,70.000,24.000,5.000,0,0,0
15268,897,Ensacado Soft,muelles Ensacados,26 cm,3,mujer,1.750,90.000,29.000,5.000,0,0,0
17996,897,Ensacado Soft,muelles Ensacados,26 cm,3,mujer,1.590,64.000,25.000,4.000,0,0,1
17996,897,Ensacado Soft,muelles Ensacados,26 cm,3,hombre,1.950,100.000,26.000,4.000,0,0,1
18758,897,Ensacado Soft,muelles Ensacados,26 cm,3,mujer,1.640,75.000,28.000,5.000,0,0,0
19201,897,Ensacado Soft,muelles Ensacados,26 cm,3,mujer,1.600,50.000,20.000,5.000,0,0,0
22819,897,Ensacado Soft,muelles Ensacados,26 cm,3,hombre,1.780,63.000,20.000,5.000,0,0,0
25827,897,Ensacado Soft,muelles Ensacados,26 cm,3,hombre,1.780,65.000,21.000,5.000,0,0,0
28755,897,Ensacado Soft,muelles Ensacados,26 cm,3,mujer,1.600,55.000,21.000,5.000,0,0,0
27382,975,Ergolastic,muelles Ensacados,28 cm,4,mujer,1.650,70.000,26.000,5.000,0,0,1
27382,975,Ergolastic,muelles Ensacados,28 cm,4,hombre,1.950,100.000,26.000,5.000,0,0,1
7403,802,Esfera,muelles Ensacados,30 cm,5,mujer,1.630,72.000,27.000,4.000,1,0,0
7403,802,Esfera,muelles Ensacados,30 cm,5,mujer,1.630,72.000,27.000,4.000,1,0,0
8155,802,Esfera,muelles Ensacados,30 cm,5,mujer,1.600,100.000,39.000,5.000,0,0,0
4712,661,Estrofa,espumación HR,25 cm,4,hombre,1.770,66.000,21.000,4.000,0,0,0
4712,661,Estrofa,espumación HR,25 cm,4,hombre,1.770,66.000,21.000,4.000,0,0,0
4962,661,Estrofa,espumación HR,25 cm,4,mujer,1.690,69.000,24.000,4.000,1,0,0
4962,661,Estrofa,espumación HR,25 cm,4,mujer,1.690,69.000,24.000,4.000,1,0,0
5611,661,Estrofa,espumación HR,25 cm,4,mujer,1.650,65.000,24.000,5.000,0,0,1
5611,661,Estrofa,espumación HR,25 cm,4,hombre,1.720,65.000,22.000,5.000,0,0,1
5611,661,Estrofa,espumación HR,25 cm,4,mujer,1.650,65.000,24.000,5.000,0,0,1
5611,661,Estrofa,espumación HR,25 cm,4,hombre,1.720,65.000,22.000,5.000,0,0,1
8440,841,Everest,muelles Ensacados,31 cm,4,mujer,1.650,57.000,21.000,5.000,0,0,1
8440,841,Everest,muelles Ensacados,31 cm,4,hombre,1.820,102.000,31.000,5.000,0,0,1
8440,841,Everest,muelles Ensacados,31 cm,4,mujer,1.650,57.000,21.000,5.000,0,0,1
8440,841,Everest,muelles Ensacados,31 cm,4,hombre,1.820,102.000,31.000,5.000,0,0,1
9284,841,Everest,muelles Ensacados,31 cm,4,hombre,1.900,70.000,19.000,5.000,0,0,0
9383,841,Everest,muelles Ensacados,31 cm,4,mujer,1.640,70.000,26.000,5.000,0,0,1
10253,841,Everest,muelles Ensacados,31 cm,4,mujer,1.600,60.000,23.000,5.000,1,0,0
10661,841,Everest,muelles Ensacados,31 cm,4,hombre,1.750,80.000,26.000,4.000,0,0,1
11280,841,Everest,muelles Ensacados,31 cm,4,mujer,1.620,80.000,30.000,2.000,0,0,0
11420,841,Everest,muelles Ensacados,31 cm,4,hombre,1.760,70.000,23.000,5.000,0,0,0
11908,841,Everest,muelles Ensacados,31 cm,4,hombre,1.670,93.000,33.000,5.000,0,0,0
12570,841,Everest,muelles Ensacados,31 cm,4,hombre,1.750,72.000,27.000,5.000,0,0,0
12727,841,Everest,muelles Ensacados,31 cm,4,hombre,1.820,95.000,29.000,4.000,0,0,0
13860,841,Everest,muelles Ensacados,31 cm,4,mujer,1.630,100.000,38.000,5.000,0,0,1
13860,841,Everest,muelles Ensacados,31 cm,4,hombre,1.730,121.000,40.000,5.000,0,0,1
14524,841,Everest,muelles Ensacados,31 cm,4,mujer,1.600,55.000,21.000,5.000,0,0,0
14822,841,Everest,muelles Ensacados,31 cm,4,hombre,1.830,88.000,26.000,5.000,0,0,0
15611,841,Everest,muelles Ensacados,31 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,0
16248,841,Everest,muelles Ensacados,31 cm,4,hombre,1.980,100.000,26.000,5.000,0,0,0
17075,841,Everest,muelles Ensacados,31 cm,4,hombre,1.720,80.000,27.000,4.000,0,0,0
17471,841,Everest,muelles Ensacados,31 cm,4,hombre,1.750,75.000,24.000,5.000,0,0,0
19765,841,Everest,muelles Ensacados,31 cm,4,hombre,1.740,96.000,32.000,4.000,1,0,0
20265,841,Everest,muelles Ensacados,31 cm,4,hombre,1.740,75.000,25.000,5.000,0,0,0
22174,841,Everest,muelles Ensacados,31 cm,4,mujer,1.550,75.000,31.000,4.000,1,0,0
23189,841,Everest,muelles Ensacados,31 cm,4,mujer,1.650,60.000,22.000,5.000,0,0,1
23189,841,Everest,muelles Ensacados,31 cm,4,hombre,1.820,110.000,33.000,5.000,0,0,1
23612,841,Everest,muelles Ensacados,31 cm,4,hombre,1.750,75.000,24.000,5.000,0,0,0
25309,841,Everest,muelles Ensacados,31 cm,4,mujer,1.630,60.000,23.000,5.000,0,0,0
19809,976,Firenze Gel,espumación HR,27 cm,4,hombre,1.700,68.000,24.000,5.000,0,0,0
19923,976,Firenze Gel,espumación HR,27 cm,4,mujer,1.660,62.000,22.000,4.000,0,0,0
12303,922,Flamingo (Flex),muelles Ensacados,33 cm,4,hombre,1.770,110.000,35.000,5.000,0,0,0
13117,922,Flamingo (Flex),muelles Ensacados,33 cm,4,mujer,1.660,63.000,23.000,4.000,0,0,0
14038,922,Flamingo (Flex),muelles Ensacados,33 cm,4,hombre,1.800,70.000,22.000,5.000,0,0,0
14658,922,Flamingo (Flex),muelles Ensacados,33 cm,4,hombre,1.750,90.000,29.000,5.000,0,0,0
14730,922,Flamingo (Flex),muelles Ensacados,33 cm,4,mujer,1.660,70.000,25.000,4.000,0,0,0
16349,922,Flamingo (Flex),muelles Ensacados,31 cm,4,mujer,1.600,57.000,22.000,5.000,0,0,0
16432,922,Flamingo (Flex),muelles Ensacados,31 cm,4,hombre,1.850,85.000,25.000,5.000,0,0,0
18608,922,Flamingo (Flex),muelles Ensacados,31 cm,4,hombre,1.820,80.000,24.000,5.000,0,0,0
19040,922,Flamingo (Flex),muelles Ensacados,31 cm,4,mujer,1.700,63.000,22.000,5.000,0,0,1
19040,922,Flamingo (Flex),muelles Ensacados,31 cm,4,hombre,1.720,75.000,25.000,5.000,0,0,1
19080,922,Flamingo (Flex),muelles Ensacados,31 cm,4,mujer,1.600,65.000,25.000,4.000,0,0,1
19080,922,Flamingo (Flex),muelles Ensacados,31 cm,4,hombre,1.800,85.000,26.000,4.000,1,0,1
13619,971,Fremont,espumación HR,20 cm,4,mujer,1.600,42.000,16.000,5.000,0,0,0
14697,971,Fremont,espumación HR,20 cm,4,hombre,1.620,65.000,25.000,4.000,0,0,0
6574,725,Glamour,espumación HR,26 cm,4,mujer,1.680,72.000,26.000,2.000,1,1,1
6574,725,Glamour,espumación HR,26 cm,4,hombre,1.800,90.000,28.000,2.000,1,1,1
6574,725,Glamour,espumación HR,26 cm,4,mujer,1.680,72.000,26.000,2.000,1,1,1
6574,725,Glamour,espumación HR,26 cm,4,hombre,1.800,90.000,28.000,2.000,1,1,1
9041,725,Glamour,espumación HR,26 cm,4,hombre,1.900,75.000,21.000,5.000,0,0,0
22863,1093,Globo,muelles Ensacados,26 cm,4,mujer,1.650,59.000,22.000,5.000,0,1,1
22863,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.700,69.000,24.000,5.000,0,0,1
23609,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.930,93.000,25.000,5.000,0,0,0
23668,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.760,72.000,23.000,5.000,0,0,0
27915,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.900,100.000,28.000,5.000,0,0,0
28470,1093,Globo,muelles Ensacados,26 cm,4,mujer,1.690,62.000,22.000,5.000,0,0,1
28470,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.720,75.000,25.000,5.000,0,0,1
30875,1093,Globo,muelles Ensacados,26 cm,4,mujer,1.650,60.000,22.000,0.000,0,0,1
30875,1093,Globo,muelles Ensacados,26 cm,4,hombre,1.740,82.000,27.000,0.000,1,0,1
7484,799,HR Visco Grafeno,espumación HR,24 cm,4,mujer,1.700,70.000,24.000,3.000,1,0,1
7484,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.750,80.000,26.000,3.000,1,0,1
7484,799,HR Visco Grafeno,espumación HR,24 cm,4,mujer,1.700,70.000,24.000,3.000,1,0,1
7484,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.750,80.000,26.000,3.000,1,0,1
7575,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.820,76.000,23.000,4.000,1,0,0
7575,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.820,76.000,23.000,4.000,1,0,0
7809,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.830,80.000,24.000,4.000,0,0,1
8668,799,HR Visco Grafeno,espumación HR,24 cm,4,mujer,1.720,55.000,19.000,5.000,0,0,1
8668,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.800,90.000,28.000,5.000,0,0,1
9788,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.800,100.000,31.000,4.000,0,0,0
11571,799,HR Visco Grafeno,espumación HR,24 cm,4,mujer,1.700,65.000,22.000,5.000,1,0,0
12608,799,HR Visco Grafeno,espumación HR,24 cm,4,mujer,1.630,60.000,23.000,5.000,1,0,0
14536,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.800,82.000,25.000,5.000,0,0,0
14671,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.700,72.000,25.000,4.000,0,0,0
14769,799,HR Visco Grafeno,espumación HR,24 cm,4,hombre,1.760,90.000,29.000,5.000,0,0,0
13404,876,India,espumación HR,26 cm,4,hombre,1.830,72.000,21.000,5.000,0,0,0
3163,532,Indra,muelles Ensacados,29 cm,5,hombre,1.700,90.000,31.000,4.000,1,0,0
3163,532,Indra,muelles Ensacados,29 cm,5,hombre,1.700,90.000,31.000,4.000,1,0,0
3247,532,Indra,muelles Ensacados,29 cm,5,mujer,1.620,60.000,23.000,5.000,1,1,1
3247,532,Indra,muelles Ensacados,29 cm,5,hombre,1.850,90.000,26.000,5.000,0,0,1
3247,532,Indra,muelles Ensacados,29 cm,5,mujer,1.620,60.000,23.000,5.000,1,1,1
3247,532,Indra,muelles Ensacados,29 cm,5,hombre,1.850,90.000,26.000,5.000,0,0,1
3846,532,Indra,muelles Ensacados,29 cm,5,hombre,1.900,86.000,24.000,5.000,0,0,1
3846,532,Indra,muelles Ensacados,29 cm,5,hombre,1.900,86.000,24.000,5.000,0,0,1
4531,532,Indra,muelles Ensacados,29 cm,5,mujer,1.740,74.000,24.000,5.000,0,0,1
4531,532,Indra,muelles Ensacados,29 cm,5,hombre,1.740,74.000,24.000,5.000,1,0,1
4531,532,Indra,muelles Ensacados,29 cm,5,mujer,1.740,74.000,24.000,5.000,0,0,1
4531,532,Indra,muelles Ensacados,29 cm,5,hombre,1.740,74.000,24.000,5.000,1,0,1
4541,532,Indra,muelles Ensacados,29 cm,5,mujer,1.720,50.000,17.000,5.000,0,0,1
4541,532,Indra,muelles Ensacados,29 cm,5,hombre,1.820,78.000,24.000,5.000,1,1,1
4541,532,Indra,muelles Ensacados,29 cm,5,mujer,1.720,50.000,17.000,5.000,0,0,1
4541,532,Indra,muelles Ensacados,29 cm,5,hombre,1.820,78.000,24.000,5.000,1,1,1
4947,532,Indra,muelles Ensacados,29 cm,5,mujer,1.560,60.000,25.000,5.000,0,0,1
4947,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,70.000,23.000,5.000,0,0,1
4947,532,Indra,muelles Ensacados,29 cm,5,mujer,1.560,60.000,25.000,5.000,0,0,1
4947,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,70.000,23.000,5.000,0,0,1
5687,532,Indra,muelles Ensacados,29 cm,5,mujer,1.680,80.000,28.000,5.000,0,0,1
5687,532,Indra,muelles Ensacados,29 cm,5,hombre,1.810,120.000,37.000,5.000,0,0,1
5687,532,Indra,muelles Ensacados,29 cm,5,mujer,1.680,80.000,28.000,5.000,0,0,1
5687,532,Indra,muelles Ensacados,29 cm,5,hombre,1.810,120.000,37.000,5.000,0,0,1
5748,532,Indra,muelles Ensacados,29 cm,5,hombre,1.720,70.000,24.000,4.000,1,1,0
5748,532,Indra,muelles Ensacados,29 cm,5,hombre,1.720,70.000,24.000,4.000,1,1,0
5923,532,Indra,muelles Ensacados,29 cm,5,mujer,1.610,95.000,37.000,5.000,1,0,1
5923,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,85.000,28.000,5.000,0,0,1
5923,532,Indra,muelles Ensacados,29 cm,5,mujer,1.610,95.000,37.000,5.000,1,0,1
5923,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,85.000,28.000,5.000,0,0,1
6162,532,Indra,muelles Ensacados,29 cm,5,hombre,1.710,75.000,26.000,4.000,1,0,0
6162,532,Indra,muelles Ensacados,29 cm,5,hombre,1.710,75.000,26.000,4.000,1,0,0
6169,532,Indra,muelles Ensacados,29 cm,5,mujer,1.660,59.000,21.000,5.000,1,0,1
6169,532,Indra,muelles Ensacados,29 cm,5,hombre,1.700,70.000,24.000,3.000,1,0,1
6169,532,Indra,muelles Ensacados,29 cm,5,mujer,1.660,59.000,21.000,5.000,1,0,1
6169,532,Indra,muelles Ensacados,29 cm,5,hombre,1.700,70.000,24.000,3.000,1,0,1
6347,532,Indra,muelles Ensacados,29 cm,5,mujer,1.650,90.000,33.000,5.000,1,0,0
6347,532,Indra,muelles Ensacados,29 cm,5,mujer,1.650,90.000,33.000,5.000,1,0,0
6405,532,Indra,muelles Ensacados,29 cm,5,mujer,1.700,58.000,20.000,5.000,1,0,0
6405,532,Indra,muelles Ensacados,29 cm,5,mujer,1.700,58.000,20.000,5.000,1,0,0
6596,532,Indra,muelles Ensacados,29 cm,5,mujer,1.650,130.000,48.000,5.000,1,0,1
6596,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,100.000,31.000,5.000,1,0,1
6596,532,Indra,muelles Ensacados,29 cm,5,mujer,1.650,130.000,48.000,5.000,1,0,1
6596,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,100.000,31.000,5.000,1,0,1
6622,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,100.000,33.000,4.000,0,0,0
6622,532,Indra,muelles Ensacados,29 cm,5,hombre,1.750,100.000,33.000,4.000,0,0,0
6781,532,Indra,muelles Ensacados,29 cm,5,mujer,1.750,75.000,24.000,4.000,0,0,1
6781,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,96.000,30.000,3.000,1,1,1
6781,532,Indra,muelles Ensacados,29 cm,5,mujer,1.750,75.000,24.000,4.000,0,0,1
6781,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,96.000,30.000,3.000,1,1,1
7095,532,Indra,muelles Ensacados,29 cm,5,mujer,1.630,58.000,22.000,5.000,1,0,1
7095,532,Indra,muelles Ensacados,29 cm,5,hombre,1.760,75.000,24.000,5.000,1,0,1
7095,532,Indra,muelles Ensacados,29 cm,5,mujer,1.630,58.000,22.000,5.000,1,0,1
7095,532,Indra,muelles Ensacados,29 cm,5,hombre,1.760,75.000,24.000,5.000,1,0,1
7310,532,Indra,muelles Ensacados,29 cm,5,mujer,1.740,95.000,31.000,5.000,0,0,0
7784,532,Indra,muelles Ensacados,29 cm,5,mujer,1.700,78.000,27.000,5.000,1,0,1
7784,532,Indra,muelles Ensacados,29 cm,5,hombre,1.700,80.000,28.000,5.000,0,0,1
7815,532,Indra,muelles Ensacados,29 cm,5,mujer,1.720,77.000,26.000,5.000,1,0,1
7815,532,Indra,muelles Ensacados,29 cm,5,hombre,1.820,80.000,24.000,5.000,1,0,1
8223,532,Indra,muelles Ensacados,29 cm,5,mujer,1.780,67.000,21.000,5.000,1,0,0
8295,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,80.000,25.000,5.000,0,0,0
8309,532,Indra,muelles Ensacados,29 cm,5,hombre,1.780,75.000,24.000,5.000,1,0,0
8310,532,Indra,muelles Ensacados,29 cm,5,mujer,1.600,50.000,20.000,5.000,0,0,1
8310,532,Indra,muelles Ensacados,29 cm,5,hombre,1.800,75.000,23.000,5.000,0,0,1
8335,532,Indra,muelles Ensacados,29 cm,5,mujer,1.620,52.000,20.000,5.000,0,0,1
8453,532,Indra,muelles Ensacados,31 cm,5,mujer,1.650,63.000,23.000,5.000,1,0,0
8502,532,Indra,muelles Ensacados,31 cm,5,hombre,1.740,82.000,27.000,4.000,0,0,1
8604,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,75.000,23.000,5.000,0,0,0
8801,532,Indra,muelles Ensacados,31 cm,5,mujer,1.650,80.000,29.000,5.000,0,0,1
8801,532,Indra,muelles Ensacados,31 cm,5,hombre,1.770,118.000,38.000,4.000,0,0,1
8951,532,Indra,muelles Ensacados,31 cm,5,hombre,1.820,100.000,30.000,5.000,1,0,0
8979,532,Indra,muelles Ensacados,31 cm,5,mujer,1.650,60.000,22.000,5.000,0,0,1
8979,532,Indra,muelles Ensacados,31 cm,5,hombre,1.750,70.000,23.000,5.000,0,0,1
9149,532,Indra,muelles Ensacados,31 cm,5,mujer,1.630,65.000,24.000,5.000,0,0,1
9149,532,Indra,muelles Ensacados,31 cm,5,hombre,1.830,100.000,30.000,5.000,1,1,1
9181,532,Indra,muelles Ensacados,31 cm,5,mujer,1.620,55.000,21.000,5.000,1,0,1
9181,532,Indra,muelles Ensacados,31 cm,5,hombre,1.820,94.000,28.000,5.000,0,0,1
9245,532,Indra,muelles Ensacados,31 cm,5,mujer,1.540,52.000,22.000,5.000,0,0,1
9245,532,Indra,muelles Ensacados,31 cm,5,hombre,1.700,85.000,29.000,5.000,0,0,1
9361,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,75.000,26.000,5.000,1,1,1
9361,532,Indra,muelles Ensacados,31 cm,5,hombre,1.920,120.000,33.000,5.000,1,1,1
9380,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,55.000,19.000,5.000,1,0,1
9380,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,75.000,23.000,5.000,1,0,1
9421,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,50.000,20.000,5.000,0,0,1
9421,532,Indra,muelles Ensacados,31 cm,5,hombre,1.850,90.000,26.000,5.000,0,0,1
9517,532,Indra,muelles Ensacados,31 cm,5,mujer,1.750,80.000,26.000,5.000,0,0,0
9627,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,70.000,24.000,5.000,1,0,0
9628,532,Indra,muelles Ensacados,31 cm,5,mujer,1.570,60.000,24.000,4.000,0,0,0
9812,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,85.000,26.000,5.000,0,0,0
9840,532,Indra,muelles Ensacados,31 cm,5,mujer,1.620,68.000,26.000,5.000,0,0,1
9840,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,95.000,30.000,5.000,0,0,1
9913,532,Indra,muelles Ensacados,31 cm,5,mujer,1.750,70.000,23.000,5.000,0,0,1
9913,532,Indra,muelles Ensacados,31 cm,5,hombre,1.790,100.000,31.000,5.000,0,0,1
10059,532,Indra,muelles Ensacados,31 cm,5,hombre,1.820,79.000,24.000,4.000,1,1,0
10156,532,Indra,muelles Ensacados,31 cm,5,hombre,1.720,77.000,26.000,5.000,1,0,0
11217,532,Indra,muelles Ensacados,31 cm,5,hombre,1.750,75.000,24.000,5.000,0,0,0
11242,532,Indra,muelles Ensacados,31 cm,5,hombre,1.840,90.000,27.000,4.000,0,1,0
11402,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,60.000,23.000,5.000,0,0,0
11405,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,70.000,27.000,5.000,1,0,1
11405,532,Indra,muelles Ensacados,31 cm,5,hombre,1.850,96.000,28.000,5.000,0,0,1
12010,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,45.000,18.000,5.000,0,0,1
12010,532,Indra,muelles Ensacados,31 cm,5,hombre,1.730,60.000,20.000,5.000,0,0,1
12100,532,Indra,muelles Ensacados,31 cm,5,mujer,1.750,56.000,18.000,4.000,0,0,1
12100,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,92.000,29.000,4.000,1,0,1
12189,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,60.000,21.000,5.000,1,0,1
12189,532,Indra,muelles Ensacados,31 cm,5,hombre,1.850,70.000,20.000,5.000,1,0,1
12239,532,Indra,muelles Ensacados,31 cm,5,hombre,1.820,75.000,23.000,5.000,0,0,0
12404,532,Indra,muelles Ensacados,31 cm,5,hombre,1.700,110.000,38.000,2.000,0,0,0
12540,532,Indra,muelles Ensacados,31 cm,5,hombre,1.760,80.000,26.000,5.000,0,0,0
12864,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,70.000,22.000,4.000,0,0,0
12950,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,120.000,38.000,5.000,1,0,0
13863,532,Indra,muelles Ensacados,31 cm,5,mujer,1.650,74.000,27.000,5.000,1,1,0
13997,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,70.000,24.000,5.000,0,0,0
14021,532,Indra,muelles Ensacados,31 cm,5,hombre,1.850,90.000,26.000,5.000,0,0,0
14276,532,Indra,muelles Ensacados,31 cm,5,hombre,1.850,90.000,26.000,4.000,0,0,0
14298,532,Indra,muelles Ensacados,31 cm,5,hombre,1.730,90.000,30.000,5.000,0,0,0
14617,532,Indra,muelles Ensacados,31 cm,5,hombre,1.740,76.000,25.000,5.000,0,0,0
14647,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,65.000,22.000,5.000,1,0,0
14755,532,Indra,muelles Ensacados,31 cm,5,hombre,1.750,105.000,34.000,4.000,1,0,0
15555,532,Indra,muelles Ensacados,31 cm,5,hombre,1.840,90.000,27.000,4.000,0,0,0
15730,532,Indra,muelles Ensacados,31 cm,5,mujer,1.580,57.000,23.000,2.000,0,0,1
15730,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,87.000,27.000,2.000,1,1,1
15926,532,Indra,muelles Ensacados,31 cm,5,hombre,1.830,90.000,27.000,4.000,0,0,0
16426,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,59.000,23.000,5.000,1,0,1
16426,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,80.000,25.000,5.000,1,0,1
16621,532,Indra,muelles Ensacados,31 cm,5,mujer,1.610,60.000,23.000,4.000,1,1,0
16670,532,Indra,muelles Ensacados,31 cm,5,hombre,1.780,110.000,35.000,4.000,0,0,0
16702,532,Indra,muelles Ensacados,31 cm,5,hombre,1.900,142.000,39.000,5.000,1,0,0
17225,532,Indra,muelles Ensacados,31 cm,5,mujer,1.610,56.000,22.000,4.000,1,1,0
17434,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,60.000,19.000,5.000,0,0,0
17517,532,Indra,muelles Ensacados,31 cm,5,hombre,1.700,75.000,26.000,5.000,0,0,0
17540,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,105.000,32.000,5.000,0,0,0
17588,532,Indra,muelles Ensacados,31 cm,5,mujer,1.720,64.000,22.000,3.000,0,0,1
17588,532,Indra,muelles Ensacados,31 cm,5,hombre,1.950,100.000,26.000,3.000,0,0,1
18535,532,Indra,muelles Ensacados,31 cm,5,hombre,1.800,80.000,25.000,5.000,0,0,0
19851,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,60.000,23.000,3.000,0,1,0
21147,532,Indra,muelles Ensacados,31 cm,5,mujer,1.620,47.000,18.000,2.000,0,1,0
21157,532,Indra,muelles Ensacados,31 cm,5,mujer,1.600,67.000,26.000,4.000,0,0,0
27676,532,Indra,muelles Ensacados,31 cm,5,mujer,1.700,65.000,22.000,5.000,0,0,1
27676,532,Indra,muelles Ensacados,31 cm,5,hombre,1.900,100.000,28.000,5.000,0,0,1
27310,948,Instyle,espumación HR,28 cm,4,mujer,1.700,70.000,24.000,5.000,0,0,1
27310,948,Instyle,espumación HR,28 cm,4,hombre,1.800,90.000,28.000,5.000,0,0,1
26778,1081,Joyce Foam (Flex),espumación HR,27 cm,3,mujer,1.670,65.000,23.000,5.000,0,0,0
12209,891,Kapok,muelles,24 cm,4,mujer,1.750,92.000,30.000,5.000,0,0,0
15736,891,Kapok,muelles,25 cm,4,mujer,1.700,80.000,28.000,5.000,0,0,1
15736,891,Kapok,muelles,25 cm,4,hombre,2.020,105.000,26.000,5.000,0,0,1
16797,891,Kapok,muelles,25 cm,4,mujer,1.780,90.000,28.000,5.000,0,0,1
16797,891,Kapok,muelles,25 cm,4,hombre,1.780,100.000,32.000,5.000,0,0,1
17539,891,Kapok,muelles,25 cm,4,mujer,1.700,70.000,24.000,5.000,1,0,1
17539,891,Kapok,muelles,25 cm,4,hombre,1.800,80.000,25.000,5.000,0,0,1
18289,891,Kapok,muelles,25 cm,4,mujer,1.700,65.000,22.000,5.000,0,0,1
18289,891,Kapok,muelles,25 cm,4,hombre,1.710,65.000,22.000,5.000,0,0,1
5591,657,Látex Bamboo,látex,22 cm,4,hombre,1.750,110.000,36.000,5.000,1,1,0
5591,657,Látex Bamboo,látex,22 cm,4,hombre,1.750,110.000,36.000,5.000,1,1,0
9225,657,Látex Bamboo,látex,22 cm,4,mujer,1.700,64.000,22.000,5.000,1,1,0
9225,657,Látex Bamboo,látex,22 cm,4,mujer,1.700,64.000,22.000,5.000,1,1,0
